item	wordnet_id	MESH	CUI
http://www.wikidata.org/entity/Q12551	01307638-n		
http://www.wikidata.org/entity/Q12630	09321604-n	D060851	
http://www.wikidata.org/entity/Q12707	09315917-n		
http://www.wikidata.org/entity/Q12806	02668826-n		
http://www.wikidata.org/entity/Q13147	05547754-n	D012886	C0037303
http://www.wikidata.org/entity/Q13228	08403766-n		
http://www.wikidata.org/entity/Q13266	09983159-n		
http://www.wikidata.org/entity/Q13298	08865618-n		
http://www.wikidata.org/entity/Q13314	07631995-n		
http://www.wikidata.org/entity/Q13446	09468684-n		
http://www.wikidata.org/entity/Q13677	03828491-n		
http://www.wikidata.org/entity/Q13696	09210640-n		
http://www.wikidata.org/entity/Q13989	08940697-n		
http://www.wikidata.org/entity/Q14266	09423065-n		
http://www.wikidata.org/entity/Q14284	10642537-n		
http://www.wikidata.org/entity/Q14880	01593224-n		
http://www.wikidata.org/entity/Q15003	03300702-n		
http://www.wikidata.org/entity/Q15175	08743169-n		
http://www.wikidata.org/entity/Q16317	05549505-n	D009777	C0028784
http://www.wikidata.org/entity/Q16551	09170707-n	D014707	
http://www.wikidata.org/entity/Q16563	09163849-n		
http://www.wikidata.org/entity/Q16574	10915440-n		
http://www.wikidata.org/entity/Q16635	08857311-n	D006141	
http://www.wikidata.org/entity/Q16644	08856856-n		
http://www.wikidata.org/entity/Q16994	08963699-n		
http://www.wikidata.org/entity/Q17042	09086741-n		
http://www.wikidata.org/entity/Q17210	03100350-n		
http://www.wikidata.org/entity/Q17240	04259187-n		
http://www.wikidata.org/entity/Q171191	10845637-n		
http://www.wikidata.org/entity/Q172353	11269880-n		
http://www.wikidata.org/entity/Q172549	09576619-n		
http://www.wikidata.org/entity/Q173063	09050223-n		
http://www.wikidata.org/entity/Q173343	09500557-n		
http://www.wikidata.org/entity/Q173893	11419862-n		
http://www.wikidata.org/entity/Q174353	09595092-n		
http://www.wikidata.org/entity/Q176758	09615558-n		
http://www.wikidata.org/entity/Q178417	09594568-n		
http://www.wikidata.org/entity/Q178425	14852681-n	D003596	
http://www.wikidata.org/entity/Q179025	10838319-n		
http://www.wikidata.org/entity/Q179179	13340054-n		
http://www.wikidata.org/entity/Q179918	09413039-n	D065946	
http://www.wikidata.org/entity/Q180208	13529854-n		
http://www.wikidata.org/entity/Q180377	10910189-n		
http://www.wikidata.org/entity/Q180688	09865877-n		
http://www.wikidata.org/entity/Q180962	11169752-n		
http://www.wikidata.org/entity/Q181043	10038257-n		
http://www.wikidata.org/entity/Q181780	14612399-n	D003102	
http://www.wikidata.org/entity/Q181888	10249767-n		
http://www.wikidata.org/entity/Q181962	09099622-n		
http://www.wikidata.org/entity/Q182333	13611282-n		
http://www.wikidata.org/entity/Q182822	08959210-n		
http://www.wikidata.org/entity/Q183150	09038023-n		
http://www.wikidata.org/entity/Q183424	09654317-n		
http://www.wikidata.org/entity/Q183679	11144078-n		
http://www.wikidata.org/entity/Q184232	09599342-n		
http://www.wikidata.org/entity/Q184286	11136865-n		
http://www.wikidata.org/entity/Q184366	11089524-n		
http://www.wikidata.org/entity/Q184874	09588018-n		
http://www.wikidata.org/entity/Q185902	10775729-n		
http://www.wikidata.org/entity/Q186202	11362186-n		
http://www.wikidata.org/entity/Q186290	13863850-n		
http://www.wikidata.org/entity/Q186356	15286282-n		
http://www.wikidata.org/entity/Q186433	09485582-n		
http://www.wikidata.org/entity/Q188093	11085096-n		
http://www.wikidata.org/entity/Q188203	09252156-n		
http://www.wikidata.org/entity/Q188362	11175933-n		
http://www.wikidata.org/entity/Q188783	10945691-n		
http://www.wikidata.org/entity/Q188926	11082106-n		
http://www.wikidata.org/entity/Q189429	09195807-n		
http://www.wikidata.org/entity/Q189552	10936257-n		
http://www.wikidata.org/entity/Q189851	09923389-n		
http://www.wikidata.org/entity/Q189854	10332804-n		
http://www.wikidata.org/entity/Q189950	11173605-n		
http://www.wikidata.org/entity/Q190089	10965538-n		
http://www.wikidata.org/entity/Q190776	04239800-n		
http://www.wikidata.org/entity/Q191022	04150962-n		
http://www.wikidata.org/entity/Q191413	04621729-n		
http://www.wikidata.org/entity/Q191431	03722195-n		
http://www.wikidata.org/entity/Q191493	10643168-n		
http://www.wikidata.org/entity/Q191589	09604003-n		
http://www.wikidata.org/entity/Q191655	07896726-n		
http://www.wikidata.org/entity/Q191709	03008889-n		
http://www.wikidata.org/entity/Q191825	06474477-n		
http://www.wikidata.org/entity/Q191827	10710548-n		
http://www.wikidata.org/entity/Q191851	04529463-n		
http://www.wikidata.org/entity/Q192152	04293103-n		
http://www.wikidata.org/entity/Q192199	07860843-n	D041942	C0452741
http://www.wikidata.org/entity/Q192322	09535746-n		
http://www.wikidata.org/entity/Q193032	08378647-n		
http://www.wikidata.org/entity/Q193071	09367095-n		
http://www.wikidata.org/entity/Q193692	03273701-n		
http://www.wikidata.org/entity/Q193955	03497492-n		
http://www.wikidata.org/entity/Q194294	06169493-n	D001675	
http://www.wikidata.org/entity/Q197581	08059288-n		
http://www.wikidata.org/entity/Q200764	02874886-n		
http://www.wikidata.org/entity/Q201363	05586870-n		
http://www.wikidata.org/entity/Q201554	02924976-n		
http://www.wikidata.org/entity/Q201714	04504865-n		
http://www.wikidata.org/entity/Q201996	07756318-n		
http://www.wikidata.org/entity/Q202083	09303637-n		
http://www.wikidata.org/entity/Q202129	06471504-n		
http://www.wikidata.org/entity/Q202527	03774635-n		
http://www.wikidata.org/entity/Q203233	01293803-n		
http://www.wikidata.org/entity/Q204381	08752686-n		
http://www.wikidata.org/entity/Q204418	09552323-n		
http://www.wikidata.org/entity/Q204917	04586718-n		
http://www.wikidata.org/entity/Q205022	08781765-n		
http://www.wikidata.org/entity/Q205905	08893496-n		
http://www.wikidata.org/entity/Q205961	05644732-n		
http://www.wikidata.org/entity/Q205985	09558733-n		
http://www.wikidata.org/entity/Q207220	07706018-n		
http://www.wikidata.org/entity/Q207223	01280248-n		
http://www.wikidata.org/entity/Q207313	09377180-n		
http://www.wikidata.org/entity/Q207315	00379688-n	D055700	
http://www.wikidata.org/entity/Q207497	08935145-n		
http://www.wikidata.org/entity/Q207524	09342362-n		
http://www.wikidata.org/entity/Q207711	07929633-n		
http://www.wikidata.org/entity/Q207872	06583900-n		
http://www.wikidata.org/entity/Q207988	03664184-n		
http://www.wikidata.org/entity/Q208154	09017612-n		
http://www.wikidata.org/entity/Q208421	04256525-n		
http://www.wikidata.org/entity/Q208588	09594759-n		
http://www.wikidata.org/entity/Q208796	01680388-n		
http://www.wikidata.org/entity/Q210216	07057135-n		
http://www.wikidata.org/entity/Q210644	02120298-n		
http://www.wikidata.org/entity/Q210978	01070697-n		
http://www.wikidata.org/entity/Q211028	02806832-n		
http://www.wikidata.org/entity/Q216158	03037971-n		
http://www.wikidata.org/entity/Q63386008	03001622-a		
http://www.wikidata.org/entity/Q63495428	04338415-n		
http://www.wikidata.org/entity/Q63801299	06363020-n		
http://www.wikidata.org/entity/Q5716684	10009953-n		
http://www.wikidata.org/entity/Q5784340	09978203-n		
http://www.wikidata.org/entity/Q5947899	05389932-n		
http://www.wikidata.org/entity/Q6128321	07851027-n		
http://www.wikidata.org/entity/Q6151549	05338396-n		
http://www.wikidata.org/entity/Q6189515	12065626-n		
http://www.wikidata.org/entity/Q6270146	11109659-n		
http://www.wikidata.org/entity/Q6290627	11331812-n		
http://www.wikidata.org/entity/Q6303488	11100591-n		
http://www.wikidata.org/entity/Q6313551	08294533-n		
http://www.wikidata.org/entity/Q6468880	03637391-n		
http://www.wikidata.org/entity/Q6489550	10061492-n		
http://www.wikidata.org/entity/Q6501052	04539401-n		
http://www.wikidata.org/entity/Q6508764	10271214-n		
http://www.wikidata.org/entity/Q6554910	09253109-n		
http://www.wikidata.org/entity/Q6559431	07712722-n		
http://www.wikidata.org/entity/Q6582103	02904397-n		
http://www.wikidata.org/entity/Q6703062	05577321-n		C0228897
http://www.wikidata.org/entity/Q6766526	07768578-n		
http://www.wikidata.org/entity/Q6862502	00671493-n	D004107	
http://www.wikidata.org/entity/Q6888090	06033024-n		
http://www.wikidata.org/entity/Q6963715	12843529-n	D020844	
http://www.wikidata.org/entity/Q6986851	14807078-n		
http://www.wikidata.org/entity/Q7070478	05360302-n		
http://www.wikidata.org/entity/Q7081903	09282652-n		
http://www.wikidata.org/entity/Q7135767	10418323-n		
http://www.wikidata.org/entity/Q7162621	14318466-n	D014950	
http://www.wikidata.org/entity/Q7164848	12906945-n		
http://www.wikidata.org/entity/Q7178961	10440137-n		
http://www.wikidata.org/entity/Q7194399	03945557-n		
http://www.wikidata.org/entity/Q7208362	02102649-n		
http://www.wikidata.org/entity/Q7233592	14112932-n	D004834	
http://www.wikidata.org/entity/Q7242425	07178454-n		
http://www.wikidata.org/entity/Q7245047	10494535-n		
http://www.wikidata.org/entity/Q7259571	05316475-n		
http://www.wikidata.org/entity/Q7294544	07434008-n		
http://www.wikidata.org/entity/Q7295373	10527601-n		
http://www.wikidata.org/entity/Q7302497	07236416-n		
http://www.wikidata.org/entity/Q7316314	09430983-n		
http://www.wikidata.org/entity/Q7322236	04094938-n		
http://www.wikidata.org/entity/Q7382200	07850848-n		
http://www.wikidata.org/entity/Q7396921	05577466-n		C0228922
http://www.wikidata.org/entity/Q7416192	02206901-n		
http://www.wikidata.org/entity/Q7438301	07606901-n		
http://www.wikidata.org/entity/Q7442967	10588359-n		
http://www.wikidata.org/entity/Q7497736	13406639-n		
http://www.wikidata.org/entity/Q7502086	07677590-n		
http://www.wikidata.org/entity/Q7512811	04938605-n		
http://www.wikidata.org/entity/Q7546894	04255004-n		
http://www.wikidata.org/entity/Q7557772	10642895-n		
http://www.wikidata.org/entity/Q7578715	15318334-n		
http://www.wikidata.org/entity/Q7581768	10661786-n		
http://www.wikidata.org/entity/Q7629472	01903989-n		
http://www.wikidata.org/entity/Q7631814	06569308-n		
http://www.wikidata.org/entity/Q7653981	07359128-n		
http://www.wikidata.org/entity/Q7662784	14926110-n		
http://www.wikidata.org/entity/Q7796116	05577610-n	D013900	C0039983
http://www.wikidata.org/entity/Q7808529	03075556-n		
http://www.wikidata.org/entity/Q7835521	04482078-n		
http://www.wikidata.org/entity/Q7841025	12892244-n		
http://www.wikidata.org/entity/Q7879431	12427407-n		
http://www.wikidata.org/entity/Q7920313	14131331-n		C0392464
http://www.wikidata.org/entity/Q7960134	04551210-n		
http://www.wikidata.org/entity/Q7968593	10786294-n		
http://www.wikidata.org/entity/Q7981274	08525757-n		
http://www.wikidata.org/entity/Q8000944	12452366-n		
http://www.wikidata.org/entity/Q8019371	11120250-n		
http://www.wikidata.org/entity/Q8049273	10822111-n		
http://www.wikidata.org/entity/Q8563413	07872968-n		
http://www.wikidata.org/entity/Q9334029	10572170-n		
http://www.wikidata.org/entity/Q9344260	09836791-n		
http://www.wikidata.org/entity/Q9370917	04195411-n		
http://www.wikidata.org/entity/Q10429346	09871966-n		
http://www.wikidata.org/entity/Q10500764	09928227-n		
http://www.wikidata.org/entity/Q10527030	10210811-n		
http://www.wikidata.org/entity/Q10565770	04534095-n		
http://www.wikidata.org/entity/Q10711465	03599197-n		
http://www.wikidata.org/entity/Q10817602	07769251-n		
http://www.wikidata.org/entity/Q10857409	05984526-n		
http://www.wikidata.org/entity/Q10971235	03156166-n		
http://www.wikidata.org/entity/Q10980893	01632925-n		
http://www.wikidata.org/entity/Q10981881	07523944-n		
http://www.wikidata.org/entity/Q11122599	13804541-n		
http://www.wikidata.org/entity/Q11325221	10310580-n		
http://www.wikidata.org/entity/Q11338576	09890152-n		
http://www.wikidata.org/entity/Q11422173	07611933-n	D066248	
http://www.wikidata.org/entity/Q11681907	03734799-n		
http://www.wikidata.org/entity/Q12004693	03858428-n		
http://www.wikidata.org/entity/Q12045578	07673156-n		
http://www.wikidata.org/entity/Q12049274	10545011-n		
http://www.wikidata.org/entity/Q12054162	07617257-n		
http://www.wikidata.org/entity/Q12061338	03684600-n		
http://www.wikidata.org/entity/Q12206278	02087770-n		
http://www.wikidata.org/entity/Q12241709	08427411-n		
http://www.wikidata.org/entity/Q12289746	04083825-n		
http://www.wikidata.org/entity/Q12761281	10530567-n		
http://www.wikidata.org/entity/Q12859107	07795723-n		
http://www.wikidata.org/entity/Q13099586	07783823-n		
http://www.wikidata.org/entity/Q13386767	09913198-n		
http://www.wikidata.org/entity/Q13400960	07666512-n		
http://www.wikidata.org/entity/Q7099	11228907-n		
http://www.wikidata.org/entity/Q7251	11372493-n		
http://www.wikidata.org/entity/Q7540	12916760-n	D032323	
http://www.wikidata.org/entity/Q7747	11269312-n		
http://www.wikidata.org/entity/Q7942	13509513-n	D057232	
http://www.wikidata.org/entity/Q8462	11350021-n		
http://www.wikidata.org/entity/Q8492	11490748-n	D000067030	
http://www.wikidata.org/entity/Q8573	11345658-n		
http://www.wikidata.org/entity/Q9036	11356845-n		
http://www.wikidata.org/entity/Q9391	11413823-n		
http://www.wikidata.org/entity/Q9695	11268589-n		
http://www.wikidata.org/entity/Q10261	11270046-n		
http://www.wikidata.org/entity/Q11759	15256760-n		
http://www.wikidata.org/entity/Q11761	15256211-n		
http://www.wikidata.org/entity/Q12206	14141620-n	D003920	C0011849
http://www.wikidata.org/entity/Q12214	14147905-n	D012899	C0037354
http://www.wikidata.org/entity/Q14982	14711979-n	D000432	C0001963
http://www.wikidata.org/entity/Q16975	11246417-n		
http://www.wikidata.org/entity/Q17510	02100938-n		
http://www.wikidata.org/entity/Q18432	09145948-n		
http://www.wikidata.org/entity/Q18808	08975170-n		
http://www.wikidata.org/entity/Q19185	11315926-n		
http://www.wikidata.org/entity/Q19643	10518940-n		
http://www.wikidata.org/entity/Q20875	10971451-n		
http://www.wikidata.org/entity/Q20934	08975913-n		
http://www.wikidata.org/entity/Q21102	02091016-n		
http://www.wikidata.org/entity/Q21176	08780213-n		
http://www.wikidata.org/entity/Q22647	08806739-n		
http://www.wikidata.org/entity/Q22718	01635418-n	D000558	
http://www.wikidata.org/entity/Q22855	09635878-n		
http://www.wikidata.org/entity/Q22889	08898429-n		
http://www.wikidata.org/entity/Q22890	08878165-n		
http://www.wikidata.org/entity/Q23156	08902171-n		
http://www.wikidata.org/entity/Q23157	08903406-n		
http://www.wikidata.org/entity/Q23287	08903870-n		
http://www.wikidata.org/entity/Q23334	09041725-n		
http://www.wikidata.org/entity/Q23393	06469282-n		
http://www.wikidata.org/entity/Q23430	08991474-n		
http://www.wikidata.org/entity/Q23505	10895055-n		
http://www.wikidata.org/entity/Q23559	11218243-n		
http://www.wikidata.org/entity/Q23661	08995553-n		
http://www.wikidata.org/entity/Q23739	06634527-n		
http://www.wikidata.org/entity/Q23883	09286525-n		
http://www.wikidata.org/entity/Q24639	08842472-n		
http://www.wikidata.org/entity/Q25089	10834557-n		
http://www.wikidata.org/entity/Q25294	03487084-n		
http://www.wikidata.org/entity/Q25305	08772647-n	D064966	
http://www.wikidata.org/entity/Q25358	11524386-n		
http://www.wikidata.org/entity/Q25469	01579676-n		
http://www.wikidata.org/entity/Q25624	11702981-n	D056625	
http://www.wikidata.org/entity/Q26395	01632603-n		
http://www.wikidata.org/entity/Q26726	12417727-n		
http://www.wikidata.org/entity/Q26875	11815518-n		
http://www.wikidata.org/entity/Q26955	09457969-n		
http://www.wikidata.org/entity/Q27092	09450914-n		
http://www.wikidata.org/entity/Q27349	10023833-n	D003815	
http://www.wikidata.org/entity/Q27407	08717240-n	D000351	
http://www.wikidata.org/entity/Q27410	06630034-n		
http://www.wikidata.org/entity/Q27697	07916856-n		
http://www.wikidata.org/entity/Q28180	09129534-n		
http://www.wikidata.org/entity/Q28513	08864358-n	D057235	
http://www.wikidata.org/entity/Q28692	12963809-n		
http://www.wikidata.org/entity/Q28997	02112463-n		
http://www.wikidata.org/entity/Q29013	02114789-n		
http://www.wikidata.org/entity/Q29303	08903999-n		
http://www.wikidata.org/entity/Q29493	07876781-n		
http://www.wikidata.org/entity/Q29496	14266404-n	D007938	C0023418
http://www.wikidata.org/entity/Q29526	12791952-n		
http://www.wikidata.org/entity/Q29576	04576349-n		
http://www.wikidata.org/entity/Q29971	08767280-n		
http://www.wikidata.org/entity/Q30903	10644908-n		
http://www.wikidata.org/entity/Q31207	01090781-n	D003695	
http://www.wikidata.org/entity/Q31561	02679420-n		
http://www.wikidata.org/entity/Q32047	08722479-n		
http://www.wikidata.org/entity/Q32806	03587066-n	D007910	C1706007
http://www.wikidata.org/entity/Q32921	03485450-n	D006221	C0018549
http://www.wikidata.org/entity/Q33150	09608393-n		
http://www.wikidata.org/entity/Q33196	01461483-n		
http://www.wikidata.org/entity/Q33254	09478176-n		
http://www.wikidata.org/entity/Q33405	09082750-n		
http://www.wikidata.org/entity/Q33745	01309402-n		
http://www.wikidata.org/entity/Q34505	02401173-n		
http://www.wikidata.org/entity/Q35694	02131577-n		
http://www.wikidata.org/entity/Q35872	02861626-n		
http://www.wikidata.org/entity/Q37755	02093896-n		
http://www.wikidata.org/entity/Q37888	02098829-n		
http://www.wikidata.org/entity/Q38494	02107814-n		
http://www.wikidata.org/entity/Q38726	02102364-n		
http://www.wikidata.org/entity/Q38782	02111908-n		
http://www.wikidata.org/entity/Q38923	02090203-n		
http://www.wikidata.org/entity/Q39054	03657856-n		
http://www.wikidata.org/entity/Q39235	02109506-n		
http://www.wikidata.org/entity/Q40843	03140183-n		
http://www.wikidata.org/entity/Q41521	00387484-n		
http://www.wikidata.org/entity/Q41923	01258711-n		
http://www.wikidata.org/entity/Q42627	02128969-n		
http://www.wikidata.org/entity/Q43447	01787316-n		
http://www.wikidata.org/entity/Q43624	01836446-n		
http://www.wikidata.org/entity/Q44613	03786777-n		
http://www.wikidata.org/entity/Q46970	02692940-n		
http://www.wikidata.org/entity/Q1417360	03573998-n		
http://www.wikidata.org/entity/Q1418287	07861471-n		C0349376
http://www.wikidata.org/entity/Q1420140	10759876-n		
http://www.wikidata.org/entity/Q1425065	05709174-n		
http://www.wikidata.org/entity/Q1427544	10704310-n		
http://www.wikidata.org/entity/Q1429652	10864844-n		
http://www.wikidata.org/entity/Q1433212	14373697-n	D009220	C0027121
http://www.wikidata.org/entity/Q1434998	03781993-n		
http://www.wikidata.org/entity/Q1436734	00797976-n		
http://www.wikidata.org/entity/Q1442496	04253859-n		
http://www.wikidata.org/entity/Q1454723	01196376-n		
http://www.wikidata.org/entity/Q1455316	13998067-n	D007165	
http://www.wikidata.org/entity/Q1460232	04665718-n	D014774	
http://www.wikidata.org/entity/Q1465133	15248952-n		
http://www.wikidata.org/entity/Q1468648	09094069-n		
http://www.wikidata.org/entity/Q1477327	14395025-n	D005244	
http://www.wikidata.org/entity/Q1492760	09791452-n	D000293	
http://www.wikidata.org/entity/Q1495586	11133888-n		
http://www.wikidata.org/entity/Q1499073	07842226-n		
http://www.wikidata.org/entity/Q1501161	02970139-n		
http://www.wikidata.org/entity/Q1501797	00546096-n	D010474	C0030987
http://www.wikidata.org/entity/Q1503675	10600730-n		
http://www.wikidata.org/entity/Q1506945	12260164-n		
http://www.wikidata.org/entity/Q1509937	03922408-n		
http://www.wikidata.org/entity/Q1513116	14560040-n		
http://www.wikidata.org/entity/Q1515727	06065355-n	D011600	
http://www.wikidata.org/entity/Q1515967	05954357-n		
http://www.wikidata.org/entity/Q1524752	07931235-n		
http://www.wikidata.org/entity/Q1532260	11072038-n		
http://www.wikidata.org/entity/Q1540278	10159689-n		
http://www.wikidata.org/entity/Q1542610	09343891-n		
http://www.wikidata.org/entity/Q1547294	00136772-n		
http://www.wikidata.org/entity/Q1558858	02860757-n		
http://www.wikidata.org/entity/Q1569834	01939499-n		
http://www.wikidata.org/entity/Q1570052	07867902-n		
http://www.wikidata.org/entity/Q1572441	06517926-n		
http://www.wikidata.org/entity/Q1572563	07885267-n		
http://www.wikidata.org/entity/Q1572844	07601889-n		
http://www.wikidata.org/entity/Q1592242	07494284-n		
http://www.wikidata.org/entity/Q1594352	00140578-n		
http://www.wikidata.org/entity/Q1603184	02945300-n		
http://www.wikidata.org/entity/Q1611530	10237834-n		
http://www.wikidata.org/entity/Q1629107	03342085-n		
http://www.wikidata.org/entity/Q1632842	11997594-n		
http://www.wikidata.org/entity/Q1636973	11413310-n		
http://www.wikidata.org/entity/Q1637220	03528669-n		
http://www.wikidata.org/entity/Q1647985	07649569-n		
http://www.wikidata.org/entity/Q1655364	09623798-n		
http://www.wikidata.org/entity/Q1675826	04370864-n		
http://www.wikidata.org/entity/Q1688932	10336341-n		
http://www.wikidata.org/entity/Q1702532	04250270-n		
http://www.wikidata.org/entity/Q1721924	12507387-n		
http://www.wikidata.org/entity/Q1725788	02285853-n	D009036	
http://www.wikidata.org/entity/Q1737699	07885913-n		
http://www.wikidata.org/entity/Q1754574	04327736-n		
http://www.wikidata.org/entity/Q1757813	08600141-n		
http://www.wikidata.org/entity/Q1759591	00690439-n	D056126	
http://www.wikidata.org/entity/Q1759959	09957907-n		
http://www.wikidata.org/entity/Q1761359	11426019-n		
http://www.wikidata.org/entity/Q1765879	10668135-n		
http://www.wikidata.org/entity/Q1765919	07665191-n		
http://www.wikidata.org/entity/Q1766412	13517720-n		
http://www.wikidata.org/entity/Q1767180	05275882-n		
http://www.wikidata.org/entity/Q1768650	02344626-n		
http://www.wikidata.org/entity/Q1769015	02357433-n		
http://www.wikidata.org/entity/Q1771903	14506436-n		
http://www.wikidata.org/entity/Q1774218	12016720-n		
http://www.wikidata.org/entity/Q1791398	03129125-n		
http://www.wikidata.org/entity/Q1797057	00361068-n		
http://www.wikidata.org/entity/Q1807280	14273083-n	D018215	C0029417
http://www.wikidata.org/entity/Q1837149	00304123-n		
http://www.wikidata.org/entity/Q1840192	05614881-n		
http://www.wikidata.org/entity/Q1869845	11348925-n		
http://www.wikidata.org/entity/Q1871151	03696264-n		
http://www.wikidata.org/entity/Q1879664	04291479-n		
http://www.wikidata.org/entity/Q1880708	04138894-n		
http://www.wikidata.org/entity/Q1892702	05504243-n	D006179	C0018427
http://www.wikidata.org/entity/Q1906857	10324317-n		
http://www.wikidata.org/entity/Q1907198	10713320-n		
http://www.wikidata.org/entity/Q1920566	07215187-n		
http://www.wikidata.org/entity/Q1923028	06329345-n		
http://www.wikidata.org/entity/Q1934482	10007754-n		
http://www.wikidata.org/entity/Q1934938	10335822-n		
http://www.wikidata.org/entity/Q1936841	04474900-n		
http://www.wikidata.org/entity/Q1940345	02824337-n		
http://www.wikidata.org/entity/Q1945905	11814248-n		
http://www.wikidata.org/entity/Q1949268	07492206-n		
http://www.wikidata.org/entity/Q1951220	07236599-n		
http://www.wikidata.org/entity/Q1954034	07912868-n		
http://www.wikidata.org/entity/Q1969062	14045093-n	D000472	C0002064
http://www.wikidata.org/entity/Q1971904	10552133-n		
http://www.wikidata.org/entity/Q1978117	05575982-n		
http://www.wikidata.org/entity/Q1981722	11219127-n		
http://www.wikidata.org/entity/Q1987909	04122090-n		
http://www.wikidata.org/entity/Q1994301	06341255-n		
http://www.wikidata.org/entity/Q1999004	04584579-n		
http://www.wikidata.org/entity/Q2024737	04292007-n		
http://www.wikidata.org/entity/Q2030974	09440937-n		
http://www.wikidata.org/entity/Q2056928	04647895-n		
http://www.wikidata.org/entity/Q2061230	09411211-n		
http://www.wikidata.org/entity/Q197	02694015-n		
http://www.wikidata.org/entity/Q281	07922524-n		
http://www.wikidata.org/entity/Q284	07920081-n		
http://www.wikidata.org/entity/Q414	08729807-n	D001118	
http://www.wikidata.org/entity/Q424	08734571-n	D002160	
http://www.wikidata.org/entity/Q570	03696785-n		
http://www.wikidata.org/entity/Q571	06422547-n	D001877	
http://www.wikidata.org/entity/Q726	03543217-n	D006736	
http://www.wikidata.org/entity/Q735	05646832-n	D001154	
http://www.wikidata.org/entity/Q847	00483309-n	D013715	
http://www.wikidata.org/entity/Q1009	08735042-n	D002163	
http://www.wikidata.org/entity/Q1486	08730709-n		
http://www.wikidata.org/entity/Q1978	08847742-n	D011325	
http://www.wikidata.org/entity/Q2934	02419165-n	D006041	
http://www.wikidata.org/entity/Q2943	04231733-n		
http://www.wikidata.org/entity/Q3568	05712641-n		
http://www.wikidata.org/entity/Q3659	08738113-n		
http://www.wikidata.org/entity/Q3914	08294314-n	D012574	
http://www.wikidata.org/entity/Q3918	08303490-n	D014495	
http://www.wikidata.org/entity/Q3930	00500274-n		
http://www.wikidata.org/entity/Q3962	03648120-n		
http://www.wikidata.org/entity/Q4287	07688659-n	D008383	
http://www.wikidata.org/entity/Q1253275	14846932-n		
http://www.wikidata.org/entity/Q3374324	10617050-n		
http://www.wikidata.org/entity/Q10540773	10246083-n		
http://www.wikidata.org/entity/Q15944430	07670946-n		
http://www.wikidata.org/entity/Q15981151	10240156-n		
http://www.wikidata.org/entity/Q15982656	09980370-n		
http://www.wikidata.org/entity/Q16003550	10409898-n		
http://www.wikidata.org/entity/Q16133292	09904986-n		
http://www.wikidata.org/entity/Q16148678	09208762-n		
http://www.wikidata.org/entity/Q16271261	10304460-n		
http://www.wikidata.org/entity/Q16742175	10479852-n		
http://www.wikidata.org/entity/Q16744001	10291374-n		
http://www.wikidata.org/entity/Q16773661	10063299-n		
http://www.wikidata.org/entity/Q16831721	10085718-n		
http://www.wikidata.org/entity/Q16848385	02914026-n		
http://www.wikidata.org/entity/Q16869890	12793902-n		
http://www.wikidata.org/entity/Q16893198	04504167-n		
http://www.wikidata.org/entity/Q16957893	07630551-n		
http://www.wikidata.org/entity/Q17014120	10116277-n		
http://www.wikidata.org/entity/Q17045135	07676028-n		
http://www.wikidata.org/entity/Q17087190	04552265-n		
http://www.wikidata.org/entity/Q17119307	07731466-n		
http://www.wikidata.org/entity/Q17130629	03539760-n		
http://www.wikidata.org/entity/Q17131110	09795104-n		
http://www.wikidata.org/entity/Q17180744	11163153-n		
http://www.wikidata.org/entity/Q17269204	10282843-n		
http://www.wikidata.org/entity/Q17303149	10450988-n		
http://www.wikidata.org/entity/Q17319698	10266400-n		
http://www.wikidata.org/entity/Q17394262	10555691-n		
http://www.wikidata.org/entity/Q17563434	04401354-n		
http://www.wikidata.org/entity/Q17573152	09867135-n		
http://www.wikidata.org/entity/Q17682262	10262379-n		
http://www.wikidata.org/entity/Q18510097	10151825-n		
http://www.wikidata.org/entity/Q18891017	00816981-n		
http://www.wikidata.org/entity/Q19283707	10226989-n		
http://www.wikidata.org/entity/Q19729565	10205102-n		
http://www.wikidata.org/entity/Q19736253	09991988-n		
http://www.wikidata.org/entity/Q19756330	10161252-n		
http://www.wikidata.org/entity/Q19828939	09980024-n		
http://www.wikidata.org/entity/Q19862498	07666058-n		
http://www.wikidata.org/entity/Q19968163	04377543-n		
http://www.wikidata.org/entity/Q20094017	10353030-n		
http://www.wikidata.org/entity/Q20755203	05298255-n		
http://www.wikidata.org/entity/Q21002696	09895618-n		
http://www.wikidata.org/entity/Q21003883	03232957-n		
http://www.wikidata.org/entity/Q21550888	10458495-n		
http://www.wikidata.org/entity/Q21591523	10133883-n		
http://www.wikidata.org/entity/Q21596812	07668097-n		
http://www.wikidata.org/entity/Q23666894	10007930-n		
http://www.wikidata.org/entity/Q23924989	10038378-n		
http://www.wikidata.org/entity/Q24054680	07845307-n		
http://www.wikidata.org/entity/Q24239387	03232208-n		
http://www.wikidata.org/entity/Q25221956	03877306-n		
http://www.wikidata.org/entity/Q26237579	10164860-n		
http://www.wikidata.org/entity/Q26877308	07915267-n		
http://www.wikidata.org/entity/Q26879770	07783685-n		
http://www.wikidata.org/entity/Q26986313	10089915-n		
http://www.wikidata.org/entity/Q27062227	05275047-n		
http://www.wikidata.org/entity/Q27114901	10384201-n		
http://www.wikidata.org/entity/Q28604408	09859248-n		
http://www.wikidata.org/entity/Q28792653	03830811-n		
http://www.wikidata.org/entity/Q28837146	10370883-n		
http://www.wikidata.org/entity/Q28846049	05489980-n		
